Name,year,month,HN,HS,HS_gapfill,HS_gapfill_frac
Lus_l_croix_hte,1981,3,,23.258064516129,23.258064516129,0
Lus_l_croix_hte,1981,4,,0.4,0.4,0
Lus_l_croix_hte,1981,5,,0.129032258064516,0.129032258064516,0
Lus_l_croix_hte,1981,6,,0,0,0
Lus_l_croix_hte,1981,7,,0,0,0.032258064516129
Lus_l_croix_hte,1981,8,,0,0,0
Lus_l_croix_hte,1981,9,,0,0,0
Lus_l_croix_hte,1981,10,,0.0645161290322581,0.0645161290322581,0
Lus_l_croix_hte,1981,11,,0.3,0.3,0
Lus_l_croix_hte,1981,12,,20.1290322580645,20.1290322580645,0
Lus_l_croix_hte,1982,1,,1.38709677419355,1.38709677419355,0
Lus_l_croix_hte,1982,2,,1.10714285714286,1.10714285714286,0
Lus_l_croix_hte,1982,3,,3.03225806451613,3.03225806451613,0
Lus_l_croix_hte,1982,4,,0.0333333333333333,0.0333333333333333,0
Lus_l_croix_hte,1982,5,,0,0,0
Lus_l_croix_hte,1982,6,,0,0,0
Lus_l_croix_hte,1982,7,,0,0,0
Lus_l_croix_hte,1982,8,,0,0,0
Lus_l_croix_hte,1982,9,,0,0,0
Lus_l_croix_hte,1982,10,,0,0,0
Lus_l_croix_hte,1982,11,,0.433333333333333,0.433333333333333,0
Lus_l_croix_hte,1982,12,,2.19354838709677,2.19354838709677,0
Lus_l_croix_hte,1983,1,,1.03225806451613,1.03225806451613,0
Lus_l_croix_hte,1983,2,,15.3214285714286,15.3214285714286,0
Lus_l_croix_hte,1983,3,,4.32258064516129,4.32258064516129,0
Lus_l_croix_hte,1983,4,,0.733333333333333,0.733333333333333,0
Lus_l_croix_hte,1983,5,,0,0,0.0645161290322581
Lus_l_croix_hte,1983,6,,0,0,0.0333333333333333
Lus_l_croix_hte,1983,7,,0,0,0
Lus_l_croix_hte,1983,8,,0,0,0
Lus_l_croix_hte,1983,9,,0,0,0
Lus_l_croix_hte,1983,10,,0,0,0
Lus_l_croix_hte,1983,11,,0,0,0
Lus_l_croix_hte,1983,12,,2.09677419354839,2.09677419354839,0
Lus_l_croix_hte,1984,1,,8.54838709677419,8.54838709677419,0
Lus_l_croix_hte,1984,2,,27.0344827586207,27.0344827586207,0
Lus_l_croix_hte,1984,3,,18.9677419354839,18.9677419354839,0
Lus_l_croix_hte,1984,4,,,,
Lus_l_croix_hte,1984,5,,0,0,0
Lus_l_croix_hte,1984,6,,0,0,0
Lus_l_croix_hte,1984,7,,0,0,0
Lus_l_croix_hte,1984,8,,0,0,0
Lus_l_croix_hte,1984,9,,0,0,0
Lus_l_croix_hte,1984,10,,0,0,0
Lus_l_croix_hte,1984,11,,0.2,0.2,0
Lus_l_croix_hte,1984,12,,0.516129032258065,0.516129032258065,0
Lus_l_croix_hte,1985,1,,7.74193548387097,7.74193548387097,0
Lus_l_croix_hte,1985,2,,1.57142857142857,1.57142857142857,0
Lus_l_croix_hte,1985,3,,,,
Lus_l_croix_hte,1985,4,,,,
Lus_l_croix_hte,1985,5,,0.32258064516129,0.32258064516129,0
Lus_l_croix_hte,1985,6,,0,0,0.0666666666666667
Lus_l_croix_hte,1985,7,,0,0,0
Lus_l_croix_hte,1985,8,,,0,0.290322580645161
Lus_l_croix_hte,1985,9,,0,0,0.0333333333333333
Lus_l_croix_hte,1985,10,,0,0,0
Lus_l_croix_hte,1985,11,,7.2,7.2,0
Lus_l_croix_hte,1985,12,,1.16129032258065,1.16129032258065,0
Lus_l_croix_hte,1986,1,,33.1612903225807,33.1612903225807,0
Lus_l_croix_hte,1986,2,,47.6071428571429,47.6071428571429,0
Lus_l_croix_hte,1986,3,,21.8709677419355,21.8709677419355,0
Lus_l_croix_hte,1986,4,,0.333333333333333,0.333333333333333,0
Lus_l_croix_hte,1986,5,,0,0,0
Lus_l_croix_hte,1986,6,,0,0,0
Lus_l_croix_hte,1986,7,,0,0,0
Lus_l_croix_hte,1986,8,,0,0,0
Lus_l_croix_hte,1986,9,,0,0,0
Lus_l_croix_hte,1986,10,,0,0,0
Lus_l_croix_hte,1986,11,,0.266666666666667,0.266666666666667,0
Lus_l_croix_hte,1986,12,,16.0645161290323,16.0645161290323,0
Lus_l_croix_hte,1987,1,,31.3870967741936,31.3870967741936,0
Lus_l_croix_hte,1987,2,,5.28571428571429,5.28571428571429,0
Lus_l_croix_hte,1987,3,,6.35483870967742,6.35483870967742,0
Lus_l_croix_hte,1987,4,,0.366666666666667,0.366666666666667,0
Lus_l_croix_hte,1987,5,,1,1,0
Lus_l_croix_hte,1987,6,,0,0,0
Lus_l_croix_hte,1987,7,,0,0,0
Lus_l_croix_hte,1987,8,,0,0,0
Lus_l_croix_hte,1987,9,,0,0,0
Lus_l_croix_hte,1987,10,,0,0,0
Lus_l_croix_hte,1987,11,,1.6,1.6,0
Lus_l_croix_hte,1987,12,,0.258064516129032,0.258064516129032,0
Lus_l_croix_hte,1988,1,,3.54838709677419,3.54838709677419,0
Lus_l_croix_hte,1988,2,,12.448275862069,12.448275862069,0
Lus_l_croix_hte,1988,3,,17.3225806451613,17.3225806451613,0
Lus_l_croix_hte,1988,4,,1,1,0
Lus_l_croix_hte,1988,5,,0,0,0
Lus_l_croix_hte,1988,6,,0,0,0
Lus_l_croix_hte,1988,7,,0,0,0
Lus_l_croix_hte,1988,8,,0,0,0
Lus_l_croix_hte,1988,9,,,0,0.133333333333333
Lus_l_croix_hte,1988,10,,0,0,0
Lus_l_croix_hte,1988,11,,1.76666666666667,1.76666666666667,0
Lus_l_croix_hte,1988,12,,2.12903225806452,2.12903225806452,0
Lus_l_croix_hte,1989,1,,1.41935483870968,1.41935483870968,0
Lus_l_croix_hte,1989,2,,4,4,0
Lus_l_croix_hte,1989,3,,2.93548387096774,2.93548387096774,0
Lus_l_croix_hte,1989,4,,2.03333333333333,2.03333333333333,0
Lus_l_croix_hte,1989,5,,0,0,0
Lus_l_croix_hte,1989,6,,0,0,0
Lus_l_croix_hte,1989,7,,0,0,0
Lus_l_croix_hte,1989,8,,0,0,0
Lus_l_croix_hte,1989,9,,0,0,0
Lus_l_croix_hte,1989,10,,0,0,0
Lus_l_croix_hte,1989,11,,0.2,0.2,0
Lus_l_croix_hte,1989,12,,0,0,0
Lus_l_croix_hte,1990,1,,0.612903225806452,0.612903225806452,0
Lus_l_croix_hte,1990,2,,4.17857142857143,4.17857142857143,0
Lus_l_croix_hte,1990,3,,0.225806451612903,0.225806451612903,0
Lus_l_croix_hte,1990,4,,0.533333333333333,0.533333333333333,0
Lus_l_croix_hte,1990,5,,0,0,0
Lus_l_croix_hte,1990,6,,0,0,0
Lus_l_croix_hte,1990,7,,,0,1
Lus_l_croix_hte,1990,8,,,0,1
Lus_l_croix_hte,1990,9,,,0,1
Lus_l_croix_hte,1990,10,,,0,0.967741935483871
Lus_l_croix_hte,1990,11,,,2.63333333333333,1
Lus_l_croix_hte,1990,12,,,17.8709677419355,1
Lus_l_croix_hte,1991,1,,,10.5483870967742,1
Lus_l_croix_hte,1991,2,,,21.6428571428571,1
Lus_l_croix_hte,1991,3,,,2.03225806451613,1
Lus_l_croix_hte,1991,4,,,,
Lus_l_croix_hte,1991,5,,,0.193548387096774,1
Lus_l_croix_hte,1991,6,,,0,1
Lus_l_croix_hte,1991,7,,,0,1
Lus_l_croix_hte,1991,8,,,0,1
Lus_l_croix_hte,1991,9,,,0,1
Lus_l_croix_hte,1991,10,,,0,1
Lus_l_croix_hte,1991,11,,,0.296296296296296,0.9
Lus_l_croix_hte,1991,12,,,7.74193548387097,1
Lus_l_croix_hte,1992,1,,,8.12903225806452,1
Lus_l_croix_hte,1992,2,,,8.27586206896552,1
Lus_l_croix_hte,1992,3,,,1.96774193548387,1
Lus_l_croix_hte,1992,4,,,,
Lus_l_croix_hte,1992,5,,,0,0.903225806451613
Lus_l_croix_hte,1992,6,,,0,1
Lus_l_croix_hte,1992,7,,,0,1
Lus_l_croix_hte,1992,8,,,0,1
Lus_l_croix_hte,1992,9,,,0,1
Lus_l_croix_hte,1992,10,,,0.354838709677419,1
Lus_l_croix_hte,1992,11,21,0.966666666666667,0.966666666666667,0
Lus_l_croix_hte,1992,12,14,0.870967741935484,0.870967741935484,0
Lus_l_croix_hte,1993,1,,,0.290322580645161,0.967741935483871
Lus_l_croix_hte,1993,2,,,1.96428571428571,0.964285714285714
Lus_l_croix_hte,1993,3,,,,
Lus_l_croix_hte,1993,4,,,,
Lus_l_croix_hte,1993,5,,,0,0.903225806451613
Lus_l_croix_hte,1993,6,,,0,1
Lus_l_croix_hte,1993,7,,,0,1
Lus_l_croix_hte,1993,8,,,0,1
Lus_l_croix_hte,1993,9,,,0,1
Lus_l_croix_hte,1993,10,,,0.032258064516129,1
Lus_l_croix_hte,1993,11,,,,
Lus_l_croix_hte,1993,12,,,12.0689655172414,0.935483870967742
Lus_l_croix_hte,1994,1,,,10.6129032258065,1
Lus_l_croix_hte,1994,2,,,8.39285714285714,1
Lus_l_croix_hte,1994,3,,,,
Lus_l_croix_hte,1994,4,,,,
Lus_l_croix_hte,1994,5,,,0,0.903225806451613
Lus_l_croix_hte,1994,6,,,0,1
Lus_l_croix_hte,1994,7,,,0,1
Lus_l_croix_hte,1994,8,,,0,1
Lus_l_croix_hte,1994,9,,,0,1
Lus_l_croix_hte,1994,10,,,0,1
Lus_l_croix_hte,1994,11,,,,
Lus_l_croix_hte,1994,12,,,1.3448275862069,0.935483870967742
Lus_l_croix_hte,1995,1,,,14.3225806451613,1
Lus_l_croix_hte,1995,2,,,7.25,1
Lus_l_croix_hte,1995,3,,,15,1
Lus_l_croix_hte,1995,4,,,,
Lus_l_croix_hte,1995,5,,,0.428571428571429,0.903225806451613
Lus_l_croix_hte,1995,6,,,0,1
Lus_l_croix_hte,1995,7,,,0,1
Lus_l_croix_hte,1995,8,,,0,1
Lus_l_croix_hte,1995,9,,,0,1
Lus_l_croix_hte,1995,10,,,0,1
Lus_l_croix_hte,1995,11,,,,
Lus_l_croix_hte,1995,12,,,2.27586206896552,0.935483870967742
Lus_l_croix_hte,1996,1,,,0.451612903225806,1
Lus_l_croix_hte,1996,2,,,21.3448275862069,1
Lus_l_croix_hte,1996,3,,,8.2258064516129,0.967741935483871
Lus_l_croix_hte,1996,4,,,,
Lus_l_croix_hte,1996,5,,,0,1
Lus_l_croix_hte,1996,6,,,0,0.966666666666667
Lus_l_croix_hte,1996,7,,,0,0.903225806451613
Lus_l_croix_hte,1996,8,,,0,0.903225806451613
Lus_l_croix_hte,1996,9,,,0,0.966666666666667
Lus_l_croix_hte,1996,10,,,0,0.935483870967742
Lus_l_croix_hte,1996,11,,,,
Lus_l_croix_hte,1996,12,,,,
Lus_l_croix_hte,1997,1,25,2.90322580645161,2.90322580645161,0
Lus_l_croix_hte,1997,2,,,0.642857142857143,0.928571428571429
Lus_l_croix_hte,1997,3,,,0.193548387096774,1
Lus_l_croix_hte,1997,4,,,,
Lus_l_croix_hte,1997,5,,,0,0.903225806451613
Lus_l_croix_hte,1997,6,,,0,1
Lus_l_croix_hte,1997,7,,,0,1
Lus_l_croix_hte,1997,8,,,0,1
Lus_l_croix_hte,1997,9,,,0,1
Lus_l_croix_hte,1997,10,,,,
Lus_l_croix_hte,1997,11,0,0,0,0
Lus_l_croix_hte,1997,12,16,0.551724137931035,0.551724137931035,0
Lus_l_croix_hte,1998,1,24,0,0,0
Lus_l_croix_hte,1998,2,10,0.357142857142857,0.357142857142857,0
Lus_l_croix_hte,1998,3,,,0.387096774193548,1
Lus_l_croix_hte,1998,4,,0,0,0
Lus_l_croix_hte,1998,5,,,,
Lus_l_croix_hte,1998,6,,,0,1
Lus_l_croix_hte,1998,7,,,0,1
Lus_l_croix_hte,1998,8,,,0,1
Lus_l_croix_hte,1998,9,,,0,1
Lus_l_croix_hte,1998,10,,,,
Lus_l_croix_hte,1998,11,26,1.46666666666667,1.46666666666667,0
Lus_l_croix_hte,1998,12,,,,
Lus_l_croix_hte,1999,1,50,1.12903225806452,1.12903225806452,0
Lus_l_croix_hte,1999,2,,,,
Lus_l_croix_hte,1999,3,,,,
Lus_l_croix_hte,1999,4,,,,
Lus_l_croix_hte,1999,5,,,,
Lus_l_croix_hte,1999,6,,,,
Lus_l_croix_hte,1999,7,,,,
Lus_l_croix_hte,1999,8,,,,
Lus_l_croix_hte,1999,9,,,,
Lus_l_croix_hte,1999,10,,,,
Lus_l_croix_hte,1999,11,,,,
Lus_l_croix_hte,1999,12,,,,
Lus_l_croix_hte,2000,1,,,,
Lus_l_croix_hte,2000,2,,,,
Lus_l_croix_hte,2000,3,,,,
Lus_l_croix_hte,2000,4,,,,
Lus_l_croix_hte,2000,5,,,,
Lus_l_croix_hte,2000,6,,,,
Lus_l_croix_hte,2000,7,,,,
Lus_l_croix_hte,2000,8,,,,
Lus_l_croix_hte,2000,9,,,,
Lus_l_croix_hte,2000,10,,,,
Lus_l_croix_hte,2000,11,,,,
Lus_l_croix_hte,2000,12,,,,
Lus_l_croix_hte,2001,1,,,,
Lus_l_croix_hte,2001,2,,,,
Lus_l_croix_hte,2001,3,,,,
Lus_l_croix_hte,2001,4,,,,
Lus_l_croix_hte,2001,5,,,,
Lus_l_croix_hte,2001,6,,,,
Lus_l_croix_hte,2001,7,,,,
Lus_l_croix_hte,2001,8,,,,
Lus_l_croix_hte,2001,9,,,,
Lus_l_croix_hte,2001,10,,,,
Lus_l_croix_hte,2001,11,,,,
Lus_l_croix_hte,2001,12,,,,
Lus_l_croix_hte,2002,1,,,,
Lus_l_croix_hte,2002,2,,,,
Lus_l_croix_hte,2002,3,,,,
Lus_l_croix_hte,2002,4,,,,
Lus_l_croix_hte,2002,5,,,,
Lus_l_croix_hte,2002,6,,,,
Lus_l_croix_hte,2002,7,,,,
Lus_l_croix_hte,2002,8,,,,
Lus_l_croix_hte,2002,9,,,,
Lus_l_croix_hte,2002,10,,,,
Lus_l_croix_hte,2002,11,,,,
Lus_l_croix_hte,2002,12,,,,
Lus_l_croix_hte,2003,1,,,,
Lus_l_croix_hte,2003,2,,,,
Lus_l_croix_hte,2003,3,,,,
Lus_l_croix_hte,2003,4,,,,
Lus_l_croix_hte,2003,5,,,,
Lus_l_croix_hte,2003,6,,,,
Lus_l_croix_hte,2003,7,,,,
Lus_l_croix_hte,2003,8,,,,
Lus_l_croix_hte,2003,9,,,,
Lus_l_croix_hte,2003,10,,,,
Lus_l_croix_hte,2003,11,,,,
Lus_l_croix_hte,2003,12,,,,
Lus_l_croix_hte,2004,1,,,,
Lus_l_croix_hte,2004,2,,,,
Lus_l_croix_hte,2004,3,,,,
Lus_l_croix_hte,2004,4,,,,
Lus_l_croix_hte,2004,5,,,,
Lus_l_croix_hte,2004,6,,,,
Lus_l_croix_hte,2004,7,,,,
Lus_l_croix_hte,2004,8,,,,
Lus_l_croix_hte,2004,9,,,,
Lus_l_croix_hte,2004,10,,,,
Lus_l_croix_hte,2004,11,,,,
Lus_l_croix_hte,2004,12,,,,
Lus_l_croix_hte,2005,1,,,,
Lus_l_croix_hte,2005,2,,,,
Lus_l_croix_hte,2005,3,,,,
Lus_l_croix_hte,2005,4,,,,
Lus_l_croix_hte,2005,5,,,,
Lus_l_croix_hte,2005,6,,,,
Lus_l_croix_hte,2005,7,,,,
Lus_l_croix_hte,2005,8,,,,
Lus_l_croix_hte,2005,9,,,,
Lus_l_croix_hte,2005,10,,,,
Lus_l_croix_hte,2005,11,,,,
Lus_l_croix_hte,2005,12,,,,
Lus_l_croix_hte,2006,1,,,,
Lus_l_croix_hte,2006,2,,,,
Lus_l_croix_hte,2006,3,,,,
Lus_l_croix_hte,2006,4,,,,
Lus_l_croix_hte,2006,5,,,,
Lus_l_croix_hte,2006,6,,,,
Lus_l_croix_hte,2006,7,,,,
Lus_l_croix_hte,2006,8,,,,
Lus_l_croix_hte,2006,9,,,,
Lus_l_croix_hte,2006,10,,,,
Lus_l_croix_hte,2006,11,,,,
Lus_l_croix_hte,2006,12,,,,
Lus_l_croix_hte,2007,1,,,,
Lus_l_croix_hte,2007,2,,,,
Lus_l_croix_hte,2007,3,,,,
Lus_l_croix_hte,2007,4,,,,
Lus_l_croix_hte,2007,5,,,,
Lus_l_croix_hte,2007,6,,,,
Lus_l_croix_hte,2007,7,,,,
Lus_l_croix_hte,2007,8,,,,
Lus_l_croix_hte,2007,9,,,,
Lus_l_croix_hte,2007,10,,,,
Lus_l_croix_hte,2007,11,,,,
Lus_l_croix_hte,2007,12,,,,
Lus_l_croix_hte,2008,1,,,,
Lus_l_croix_hte,2008,2,,,,
Lus_l_croix_hte,2008,3,,,,
Lus_l_croix_hte,2008,4,,,,
Lus_l_croix_hte,2008,5,,,,
Lus_l_croix_hte,2008,6,,,,
Lus_l_croix_hte,2008,7,,,,
Lus_l_croix_hte,2008,8,,,,
Lus_l_croix_hte,2008,9,,,,
Lus_l_croix_hte,2008,10,,,,
Lus_l_croix_hte,2008,11,,,,
Lus_l_croix_hte,2008,12,,,,
Lus_l_croix_hte,2009,1,,,,
Lus_l_croix_hte,2009,2,,,,
Lus_l_croix_hte,2009,3,,,,
Lus_l_croix_hte,2009,4,,,,
Lus_l_croix_hte,2009,5,,,,
Lus_l_croix_hte,2009,6,,,,
Lus_l_croix_hte,2009,7,,,,
Lus_l_croix_hte,2009,8,,,,
Lus_l_croix_hte,2009,9,,,,
Lus_l_croix_hte,2009,10,,,,
Lus_l_croix_hte,2009,11,,,,
Lus_l_croix_hte,2009,12,,,,
Lus_l_croix_hte,2010,1,,,,
Lus_l_croix_hte,2010,2,,,,
Lus_l_croix_hte,2010,3,,,,
Lus_l_croix_hte,2010,4,,,,
Lus_l_croix_hte,2010,5,,,,
Lus_l_croix_hte,2010,6,,,,
Lus_l_croix_hte,2010,7,,,,
Lus_l_croix_hte,2010,8,,,,
Lus_l_croix_hte,2010,9,,,,
Lus_l_croix_hte,2010,10,,,,
Lus_l_croix_hte,2010,11,,,,
Lus_l_croix_hte,2010,12,,,,
Lus_l_croix_hte,2011,1,,,,
Lus_l_croix_hte,2011,2,,,,
Lus_l_croix_hte,2011,3,,,,
Lus_l_croix_hte,2011,4,,,,
Lus_l_croix_hte,2011,5,,,,
Lus_l_croix_hte,2011,6,,,,
Lus_l_croix_hte,2011,7,,,,
Lus_l_croix_hte,2011,8,,,,
Lus_l_croix_hte,2011,9,,,,
Lus_l_croix_hte,2011,10,,,,
Lus_l_croix_hte,2011,11,,,,
Lus_l_croix_hte,2011,12,,,,
Lus_l_croix_hte,2012,1,,,,
Lus_l_croix_hte,2012,2,,,,
Lus_l_croix_hte,2012,3,,,,
Lus_l_croix_hte,2012,4,,,,
Lus_l_croix_hte,2012,5,,,,
Lus_l_croix_hte,2012,6,,,,
Lus_l_croix_hte,2012,7,,,,
Lus_l_croix_hte,2012,8,,,,
Lus_l_croix_hte,2012,9,,,,
Lus_l_croix_hte,2012,10,,,,
Lus_l_croix_hte,2012,11,,,,
Lus_l_croix_hte,2012,12,,,,
Lus_l_croix_hte,2013,1,,,,
Lus_l_croix_hte,2013,2,,,,
Lus_l_croix_hte,2013,3,,,,
Lus_l_croix_hte,2013,4,,,,
Lus_l_croix_hte,2013,5,,,,
Lus_l_croix_hte,2013,6,,,,
Lus_l_croix_hte,2013,7,,,,
Lus_l_croix_hte,2013,8,,,,
Lus_l_croix_hte,2013,9,,,,
Lus_l_croix_hte,2013,10,,,,
Lus_l_croix_hte,2013,11,,,,
Lus_l_croix_hte,2013,12,,,,
Lus_l_croix_hte,2014,1,,,,
Lus_l_croix_hte,2014,2,,,,
Lus_l_croix_hte,2014,3,,,,
Lus_l_croix_hte,2014,4,,,,
Lus_l_croix_hte,2014,5,,,,
Lus_l_croix_hte,2014,6,,,,
Lus_l_croix_hte,2014,7,,,,
Lus_l_croix_hte,2014,8,,,,
Lus_l_croix_hte,2014,9,,,,
Lus_l_croix_hte,2014,10,,,,
Lus_l_croix_hte,2014,11,,,,
Lus_l_croix_hte,2014,12,,,,
Lus_l_croix_hte,2015,1,,,,
Lus_l_croix_hte,2015,2,,,,
Lus_l_croix_hte,2015,3,,,,
Lus_l_croix_hte,2015,4,,,,
Lus_l_croix_hte,2015,5,,,,
Lus_l_croix_hte,2015,6,,,,
Lus_l_croix_hte,2015,7,,,,
Lus_l_croix_hte,2015,8,,,,
Lus_l_croix_hte,2015,9,,,,
Lus_l_croix_hte,2015,10,,,,
Lus_l_croix_hte,2015,11,,,,
Lus_l_croix_hte,2015,12,,,,
Lus_l_croix_hte,2016,1,,,,
Lus_l_croix_hte,2016,2,,,,
Lus_l_croix_hte,2016,3,,,,
Lus_l_croix_hte,2016,4,,,,
Lus_l_croix_hte,2016,5,,,,
Lus_l_croix_hte,2016,6,,,,
Lus_l_croix_hte,2016,7,,,,
Lus_l_croix_hte,2016,8,,,,
Lus_l_croix_hte,2016,9,,,,
Lus_l_croix_hte,2016,10,,,,
Lus_l_croix_hte,2016,11,,,,
Lus_l_croix_hte,2016,12,,,,
Lus_l_croix_hte,2017,1,,,,
Lus_l_croix_hte,2017,2,,,,
Lus_l_croix_hte,2017,3,,,,
Lus_l_croix_hte,2017,4,,,,
Lus_l_croix_hte,2017,5,,,,
Lus_l_croix_hte,2017,6,,,,
Lus_l_croix_hte,2017,7,,,,
Lus_l_croix_hte,2017,8,,,,
Lus_l_croix_hte,2017,9,,,,
Lus_l_croix_hte,2017,10,,,,
Lus_l_croix_hte,2017,11,,,,
Lus_l_croix_hte,2017,12,,,,
Lus_l_croix_hte,2018,1,,,,
Lus_l_croix_hte,2018,2,,,,
Lus_l_croix_hte,2018,3,,,,
Lus_l_croix_hte,2018,4,,,,
Lus_l_croix_hte,2018,5,,,,
Lus_l_croix_hte,2018,6,,,,
Lus_l_croix_hte,2018,7,,,,
Lus_l_croix_hte,2018,8,,,,
Lus_l_croix_hte,2018,9,,,,
Lus_l_croix_hte,2018,10,,1.16129032258065,1.16129032258065,0
Lus_l_croix_hte,2018,11,,0.3,0.3,0
Lus_l_croix_hte,2018,12,,0.741935483870968,0.741935483870968,0
Lus_l_croix_hte,2019,1,,3.16129032258065,3.16129032258065,0
Lus_l_croix_hte,2019,2,,6.03571428571429,6.03571428571429,0
Lus_l_croix_hte,2019,3,,0.354838709677419,0.354838709677419,0
Lus_l_croix_hte,2019,4,,0.8,0.8,0
Lus_l_croix_hte,2019,5,,0.032258064516129,0.032258064516129,0
Lus_l_croix_hte,2019,6,,,,
Lus_l_croix_hte,2019,7,,,,
Lus_l_croix_hte,2019,8,,,,
Lus_l_croix_hte,2019,9,,,,
Lus_l_croix_hte,2019,10,,,,
Lus_l_croix_hte,2019,11,,,,
Lus_l_croix_hte,2019,12,,,,
Maljasset,1975,1,,,23.8387096774194,1
Maljasset,1975,2,,,34.2142857142857,1
Maljasset,1975,3,,,43.6451612903226,1
Maljasset,1975,4,,,41.2,1
Maljasset,1975,5,,,,
Maljasset,1975,6,,,,
Maljasset,1975,7,,,,
Maljasset,1975,8,,,,
Maljasset,1975,9,,,,
Maljasset,1975,10,,,,
Maljasset,1975,11,,,,
Maljasset,1975,12,,,47.3870967741936,1
Maljasset,1976,1,,,34.3548387096774,1
Maljasset,1976,2,,,53.5172413793104,1
Maljasset,1976,3,,,29.3870967741936,1
Maljasset,1976,4,,,6.03333333333333,1
Maljasset,1976,5,,,,
Maljasset,1976,6,,,,
Maljasset,1976,7,,,,
Maljasset,1976,8,,,,
Maljasset,1976,9,,,,
Maljasset,1976,10,,,,
Maljasset,1976,11,,,,
Maljasset,1976,12,,,82.9677419354839,1
Maljasset,1977,1,,,129.709677419355,1
Maljasset,1977,2,,,134.464285714286,1
Maljasset,1977,3,,,108.129032258065,1
Maljasset,1977,4,,,41.5,1
Maljasset,1977,5,,,,
Maljasset,1977,6,,,,
Maljasset,1977,7,,,,
Maljasset,1977,8,,,,
Maljasset,1977,9,,,,
Maljasset,1977,10,,,,
Maljasset,1977,11,,,,
Maljasset,1977,12,,,47.0645161290323,1
Maljasset,1978,1,,,108.548387096774,1
Maljasset,1978,2,,,143.142857142857,1
Maljasset,1978,3,,,119.129032258065,1
Maljasset,1978,4,,,97.9666666666667,1
Maljasset,1978,5,,,,
Maljasset,1978,6,,,,
Maljasset,1978,7,,,,
Maljasset,1978,8,,,,
Maljasset,1978,9,,,,
Maljasset,1978,10,,,,
Maljasset,1978,11,,,,
Maljasset,1978,12,,,27.5161290322581,1
Maljasset,1979,1,,,76.7096774193548,1
Maljasset,1979,2,,,110.142857142857,1
Maljasset,1979,3,,,111.677419354839,1
Maljasset,1979,4,,,79.3666666666667,1
Maljasset,1979,5,,,,
Maljasset,1979,6,,,,
Maljasset,1979,7,,,,
Maljasset,1979,8,,,,
Maljasset,1979,9,,,,
Maljasset,1979,10,,,,
Maljasset,1979,11,,,,
Maljasset,1979,12,,,36.5806451612903,1
Maljasset,1980,1,,,66.6129032258065,1
Maljasset,1980,2,,,73.3793103448276,1
Maljasset,1980,3,,,63.4516129032258,1
Maljasset,1980,4,,,28.3666666666667,1
Maljasset,1980,5,,,,
Maljasset,1980,6,,,,
Maljasset,1980,7,,,,
Maljasset,1980,8,,,,
Maljasset,1980,9,,,,
Maljasset,1980,10,,,,
Maljasset,1980,11,,,,
Maljasset,1980,12,,,9.54838709677419,0.516129032258065
Maljasset,1981,1,39,25,25,0
Maljasset,1981,2,18,25.2857142857143,25.2857142857143,0
Maljasset,1981,3,44,19,19,0
Maljasset,1981,4,,,1.53333333333333,0.366666666666667
Maljasset,1981,5,,,,
Maljasset,1981,6,,,,
Maljasset,1981,7,,,,
Maljasset,1981,8,,,,
Maljasset,1981,9,,,,
Maljasset,1981,10,,,,
Maljasset,1981,11,,,,
Maljasset,1981,12,,,60.3548387096774,0.419354838709677
Maljasset,1982,1,,85.3571428571429,87.4193548387097,0.0967741935483871
Maljasset,1982,2,,71.7777777777778,72.9642857142857,0.0357142857142857
Maljasset,1982,3,,72.7096774193548,72.7096774193548,0
Maljasset,1982,4,,,22.8666666666667,0.2
Maljasset,1982,5,,,,
Maljasset,1982,6,,,,
Maljasset,1982,7,,,,
Maljasset,1982,8,,,,
Maljasset,1982,9,,,,
Maljasset,1982,10,,,,
Maljasset,1982,11,,,,
Maljasset,1982,12,,,46.8064516129032,0.451612903225806
Maljasset,1983,1,,,39.2258064516129,0.129032258064516
Maljasset,1983,2,,39.5,39.5,0
Maljasset,1983,3,,22.9354838709677,22.9354838709677,0
Maljasset,1983,4,,,5.8,0.233333333333333
Maljasset,1983,5,,,0.258064516129032,1
Maljasset,1983,6,,,,
Maljasset,1983,7,,,,
Maljasset,1983,8,,,,
Maljasset,1983,9,,,,
Maljasset,1983,10,,,,
Maljasset,1983,11,,,,
Maljasset,1983,12,,,23.7741935483871,0.419354838709677
Maljasset,1984,1,,,54.1290322580645,0.161290322580645
Maljasset,1984,2,,77.551724137931,77.551724137931,0
Maljasset,1984,3,,77.3666666666667,77.6129032258065,0.032258064516129
Maljasset,1984,4,,,67.0666666666667,0.233333333333333
Maljasset,1984,5,,,0.354838709677419,1
Maljasset,1984,6,,,,
Maljasset,1984,7,,,,
Maljasset,1984,8,,,,
Maljasset,1984,9,,,,
Maljasset,1984,10,,,,
Maljasset,1984,11,,,5.23333333333333,1
Maljasset,1984,12,,,16.1290322580645,0.516129032258065
Maljasset,1985,1,,35.5806451612903,35.5806451612903,0
Maljasset,1985,2,,59.9285714285714,59.9285714285714,0
Maljasset,1985,3,,68.6,69.0645161290323,0.032258064516129
Maljasset,1985,4,,,21.6666666666667,0.3
Maljasset,1985,5,,,,
Maljasset,1985,6,,,,
Maljasset,1985,7,,,0,1
Maljasset,1985,8,,,0,1
Maljasset,1985,9,,,,
Maljasset,1985,10,,,0,1
Maljasset,1985,11,,,11.5,1
